Code_commune_INSEE;Nom_commune;Code_postal;Ligne_5;Libellé_d_acheminement;Libell_d_acheminement;coordonnees_gps
76676;SIGY EN BRAY;76780;;SIGY EN BRAY;SIGY EN BRAY;49.5335628852,1.46692134698
76679;SOMMESNIL;76560;;SOMMESNIL;SOMMESNIL;49.7106673423,0.671152911759
76682;SOTTEVILLE SOUS LE VAL;76410;;SOTTEVILLE SOUS LE VAL;SOTTEVILLE SOUS LE VAL;49.3172603768,1.11637971624
76692;THIOUVILLE;76450;;THIOUVILLE;THIOUVILLE;49.6878940847,0.627618388941
76695;TOCQUEVILLE LES MURS;76110;;TOCQUEVILLE LES MURS;TOCQUEVILLE LES MURS;49.6630245731,0.500760305403
76702;TOUFFREVILLE LA CORBELINE;76190;;TOUFFREVILLE LA CORBELINE;TOUFFREVILLE LA CORBELINE;49.5845925049,0.764046318102
76703;TOUFFREVILLE SUR EU;76910;;TOUFFREVILLE SUR EU;TOUFFREVILLE SUR EU;49.9919570086,1.32074809461
76707;TOURVILLE SUR ARQUES;76550;;TOURVILLE SUR ARQUES;TOURVILLE SUR ARQUES;49.8597127895,1.09318958112
76708;TOUSSAINT;76400;;TOUSSAINT;TOUSSAINT;49.7368198759,0.43974783787
76712;LA TRINITE DU MONT;76170;;LA TRINITE DU MONT;LA TRINITE DU MONT;49.5455789044,0.557898876882
76714;LES TROIS PIERRES;76430;;LES TROIS PIERRES;LES TROIS PIERRES;49.5508324956,0.402557046939
76718;VALLIQUERVILLE;76190;;VALLIQUERVILLE;VALLIQUERVILLE;49.6169921785,0.710791599011
76720;VARENGEVILLE SUR MER;76119;;VARENGEVILLE SUR MER;VARENGEVILLE SUR MER;49.9033508402,0.996096920995
76725;VATTETOT SOUS BEAUMONT;76110;;VATTETOT SOUS BEAUMONT;VATTETOT SOUS BEAUMONT;49.6285330749,0.44917171315
76726;VATTETOT SUR MER;76111;;VATTETOT SUR MER;VATTETOT SUR MER;49.7227434222,0.286309367017
76739;VIEUX ROUEN SUR BRESLE;76390;;VIEUX ROUEN SUR BRESLE;VIEUX ROUEN SUR BRESLE;49.8321187176,1.70738128107
76746;VINNEMERVILLE;76540;;VINNEMERVILLE;VINNEMERVILLE;49.8075939956,0.555993402773
76756;YQUEBEUF;76690;;YQUEBEUF;YQUEBEUF;49.5932680679,1.2590988695
77010;AUBEPIERRE OZOUER LE REPOS;77720;;AUBEPIERRE OZOUER LE REPOS;AUBEPIERRE OZOUER LE REPOS;48.620275445,2.90287523402
77012;AUGERS EN BRIE;77560;;AUGERS EN BRIE;AUGERS EN BRIE;48.6668346631,3.35240178386
77023;BARCY;77910;;BARCY;BARCY;49.0168774828,2.87655979952
77031;BERNAY VILBERT;77540;;BERNAY VILBERT;BERNAY VILBERT;48.675289546,2.92952115165
77036;BOISDON;77970;;BOISDON;BOISDON;48.6755736092,3.2262301193
77039;BOISSISE LA BERTRAND;77350;;BOISSISE LA BERTRAND;BOISSISE LA BERTRAND;48.5339084489,2.58950755763
77044;BOMBON;77720;;BOMBON;BOMBON;48.5678399041,2.86764154257
77051;BRAY SUR SEINE;77480;;BRAY SUR SEINE;BRAY SUR SEINE;48.4145972795,3.24389965363
77054;LA BROSSE MONTCEAUX;77940;;LA BROSSE MONTCEAUX;LA BROSSE MONTCEAUX;48.3389431289,3.02362728915
77055;BROU SUR CHANTEREINE;77177;;BROU SUR CHANTEREINE;BROU SUR CHANTEREINE;48.8901616457,2.63989859744
77059;BUSSY ST MARTIN;77600;RENTILLY;BUSSY ST MARTIN;BUSSY ST MARTIN;48.8462454012,2.67900406868
77060;BUTHIERS;77760;;BUTHIERS;BUTHIERS;48.2869147685,2.45366687237
77065;CELY;77930;;CELY EN BIERE;CELY EN BIERE;48.4599875595,2.52531326233
77069;CHAILLY EN BIERE;77930;;CHAILLY EN BIERE;CHAILLY EN BIERE;48.4697661737,2.61164875379
77078;CHAMIGNY;77260;;CHAMIGNY;CHAMIGNY;48.9851781012,3.14218296932
77082;CHAMPEAUX;77720;;CHAMPEAUX;CHAMPEAUX;48.5919791102,2.81118299659
77109;CHENOISE CUCHARMOY;77160;CHENOISE;CHENOISE CUCHARMOY;CHENOISE CUCHARMOY;48.6221074853,3.19218767904
77109;CHENOISE CUCHARMOY;77160;CUCHARMOY;CHENOISE CUCHARMOY;CHENOISE CUCHARMOY;48.6221074853,3.19218767904
77114;CHEVRY COSSIGNY;77173;COSSIGNY;CHEVRY COSSIGNY;CHEVRY COSSIGNY;48.7228150234,2.67680477981
77130;COULOMMES;77580;;COULOMMES;COULOMMES;48.8919104938,2.92942534432
77136;COURQUETAINE;77390;;COURQUETAINE;COURQUETAINE;48.6799468611,2.74754781347
77138;COURTOMER;77390;;COURTOMER;COURTOMER;48.6580781598,2.89624103762
77142;CRECY LA CHAPELLE;77580;LA CHAPELLE SUR CRECY;CRECY LA CHAPELLE;CRECY LA CHAPELLE;48.8567446134,2.93331153745
77153;DAMMARTIN EN GOELE;77230;;DAMMARTIN EN GOELE;DAMMARTIN EN GOELE;49.0541690491,2.67926104225
77155;DAMPMART;77400;;DAMPMART;DAMPMART;48.8943626322,2.74598280906
77163;DOUY LA RAMEE;77139;;DOUY LA RAMEE;DOUY LA RAMEE;49.0618013972,2.88351463449
77167;EGLIGNY;77126;;EGLIGNY;EGLIGNY;48.4397062203,3.12418051446
77169;EMERAINVILLE;77184;;EMERAINVILLE;EMERAINVILLE;48.8197762376,2.60897006725
77173;ETREPILLY;77139;;ETREPILLY;ETREPILLY;49.0420868725,2.93051906568
77175;EVRY GREGY SUR YERRE;77166;GREGY SUR YERRE;EVRY GREGY SUR YERRE;EVRY GREGY SUR YERRE;48.6536042911,2.63969411828
77176;FAREMOUTIERS;77515;;FAREMOUTIERS;FAREMOUTIERS;48.7783722685,3.00021735955
77187;FONTAINE FOURCHES;77480;;FONTAINE FOURCHES;FONTAINE FOURCHES;48.4120304455,3.39431258442
77199;FUBLAINES;77470;;FUBLAINES;FUBLAINES;48.939144787,2.94066585893
77210;LA GRANDE PAROISSE;77130;;LA GRANDE PAROISSE;LA GRANDE PAROISSE;48.3917544483,2.89831742058
77214;GRESSY;77410;;GRESSY;GRESSY;48.9650099729,2.66440376724
77217;GRISY SUISNES;77166;SUISNES;GRISY SUISNES;GRISY SUISNES;48.6844503585,2.67647246485
77218;GRISY SUR SEINE;77480;;GRISY SUR SEINE;GRISY SUR SEINE;48.4392463445,3.31754499195
77219;GUERARD;77580;;GUERARD;GUERARD;48.8187519127,2.95160900564
77221;GUERMANTES;77600;;GUERMANTES;GUERMANTES;48.8514207654,2.71246565476
77222;GUIGNES;77390;;GUIGNES;GUIGNES;48.6358224167,2.80042109731
77226;HERICY;77850;;HERICY;HERICY;48.4418336444,2.7894248816
77227;HERME;77114;;HERME;HERME;48.4860963164,3.34599463077
77230;ICHY;77890;;ICHY;ICHY;48.2062867777,2.54177134265
77233;IVERNY;77165;;IVERNY;IVERNY;48.9962439672,2.79088918596
77238;JOUARRE;77640;;JOUARRE;JOUARRE;48.9025410128,3.11280532504
77240;JOUY SUR MORIN;77320;;JOUY SUR MORIN;JOUY SUR MORIN;48.7955034518,3.27252320756
77247;LESCHEROLLES;77320;;LESCHEROLLES;LESCHEROLLES;48.7608681529,3.35044757724
77253;LISSY;77550;;LISSY;LISSY;48.6181092789,2.70150853218
77261;LORREZ LE BOCAGE PREAUX;77710;;LORREZ LE BOCAGE PREAUX;LORREZ LE BOCAGE PREAUX;48.2397310097,2.89648812918
77262;LOUAN VILLEGRUIS FONTAINE;77560;VILLEGRUIS;LOUAN VILLEGRUIS FONTAINE;LOUAN VILLEGRUIS FONTAINE;48.6145636708,3.48915109409
77266;MACHAULT;77133;;MACHAULT;MACHAULT;48.445996968,2.84112295871
77269;MAINCY;77950;;MAINCY;MAINCY;48.554015687,2.70614781441
77272;MAISON ROUGE;77370;;MAISON ROUGE;MAISON ROUGE;48.5549428355,3.15134604553
77273;MARCHEMORET;77230;;MARCHEMORET;MARCHEMORET;49.0528552524,2.75169281381
77275;LES MARETS;77560;;LES MARETS;LES MARETS;48.6725110307,3.31659971579
77281;MAUPERTHUIS;77120;;MAUPERTHUIS;MAUPERTHUIS;48.7700152942,3.03854436652
77288;MELUN;77000;;MELUN;MELUN;48.5444723553,2.65795821917
77289;MELZ SUR SEINE;77171;;MELZ SUR SEINE;MELZ SUR SEINE;48.5040892203,3.39694181186
77291;LE MESNIL AMELOT;77990;;LE MESNIL AMELOT;LE MESNIL AMELOT;49.0161420137,2.59606893654
77295;MOISENAY;77950;;MOISENAY;MOISENAY;48.5645621495,2.74111082771
77305;MONTEREAU FAULT YONNE;77130;;MONTEREAU FAULT YONNE;MONTEREAU FAULT YONNE;48.3898830911,2.96155479657
77309;MONTHYON;77122;;MONTHYON;MONTHYON;49.0101085628,2.83291898468
77318;MORTCERF;77163;;MORTCERF;MORTCERF;48.7828938577,2.90546822956
77321;MOUSSEAUX LES BRAY;77480;;MOUSSEAUX LES BRAY;MOUSSEAUX LES BRAY;48.3959388077,3.22954318005
77326;NANDY;77176;;NANDY;NANDY;48.5821287279,2.54782852721
77332;NANTOUILLET;77230;;NANTOUILLET;NANTOUILLET;49.0009752296,2.70169532567
77335;CHAUCONIN NEUFMONTIERS;77124;NEUFMONTIERS LES MEAUX;CHAUCONIN NEUFMONTIERS;CHAUCONIN NEUFMONTIERS;48.9719332783,2.83158634864
77337;NOISIEL;77186;;NOISIEL;NOISIEL;48.8460926469,2.61997100426
77338;NOISY RUDIGNON;77940;;NOISY RUDIGNON;NOISY RUDIGNON;48.3364793453,2.93408964722
77340;NONVILLE;77140;;NONVILLE;NONVILLE;48.28866643,2.7739294965
77353;PALEY;77710;;PALEY;PALEY;48.2409902344,2.85393444453
77354;PAMFOU;77830;;PAMFOU;PAMFOU;48.4686137503,2.86415645196
77368;POIGNY;77160;;POIGNY;POIGNY;48.5449283297,3.27716740959
77372;POMPONNE;77400;;POMPONNE;POMPONNE;48.8867221487,2.67487662086
77385;REBAIS;77510;;REBAIS;REBAIS;48.8579690039,3.23286797694
77390;ROISSY EN BRIE;77680;;ROISSY EN BRIE;ROISSY EN BRIE;48.7900855424,2.66122415764
77391;ROUILLY;77160;;ROUILLY;ROUILLY;48.5914740007,3.28881979874
77404;STE COLOMBE;77650;;STE COLOMBE;STE COLOMBE;48.5343555436,3.25919071204
77405;ST CYR SUR MORIN;77750;;ST CYR SUR MORIN;ST CYR SUR MORIN;48.9119288243,3.17472722013
77406;ST DENIS LES REBAIS;77510;;ST DENIS LES REBAIS;ST DENIS LES REBAIS;48.845087486,3.19932466379
77411;ST GERMAIN SOUS DOUE;77169;;ST GERMAIN SOUS DOUE;ST GERMAIN SOUS DOUE;48.8511027251,3.13894203561
77412;ST GERMAIN SUR ECOLE;77930;;ST GERMAIN SUR ECOLE;ST GERMAIN SUR ECOLE;48.4743072486,2.51078189836
77415;ST JEAN LES DEUX JUMEAUX;77660;;ST JEAN LES DEUX JUMEAUX;ST JEAN LES DEUX JUMEAUX;48.9387834694,3.02695540228
77421;ST MARS VIEUX MAISONS;77320;;ST MARS VIEUX MAISONS;ST MARS VIEUX MAISONS;48.7382088381,3.3197504668
77428;ST OUEN EN BRIE;77720;;ST OUEN EN BRIE;ST OUEN EN BRIE;48.56560984,2.9198513048
77430;ST PATHUS;77178;;ST PATHUS;ST PATHUS;49.0737570585,2.78794221143
77441;SAMOIS SUR SEINE;77920;;SAMOIS SUR SEINE;SAMOIS SUR SEINE;48.4550515717,2.75291155262
77447;SEINE PORT;77240;;SEINE PORT;SEINE PORT;48.5514696661,2.55439654626
77449;SERRIS;77700;;SERRIS;SERRIS;48.844790279,2.78754866071
77450;SERVON;77170;;SERVON;SERVON;48.7150535859,2.59164264543
77457;SOLERS;77111;;SOLERS;SOLERS;48.6593859188,2.72669568972
77472;LA TRETOIRE;77510;;LA TRETOIRE;LA TRETOIRE;48.8788972003,3.24649489754
77477;URY;77760;;URY;URY;48.3408766133,2.60035520757
77483;VARREDDES;77910;;VARREDDES;VARREDDES;49.0058198768,2.92807790082
77484;VAUCOURTOIS;77580;;VAUCOURTOIS;VAUCOURTOIS;48.8988382748,2.95694205944
77487;VAUX LE PENIL;77000;;VAUX LE PENIL;VAUX LE PENIL;48.5245871061,2.69727154378
77490;VENDREST;77440;;VENDREST;VENDREST;49.0415084133,3.10843248735
77492;VERDELOT;77510;;VERDELOT;VERDELOT;48.8785255196,3.36521259688
77508;VILLENEUVE LE COMTE;77174;;VILLENEUVE LE COMTE;VILLENEUVE LE COMTE;48.8115357459,2.83836128857
77510;VILLENEUVE ST DENIS;77174;;VILLENEUVE ST DENIS;VILLENEUVE ST DENIS;48.8124542945,2.79328879273
77517;VILLEVAUDE;77410;;VILLEVAUDE;VILLEVAUDE;48.9117801079,2.66224807334
77517;VILLEVAUDE;77410;BORDEAUX;VILLEVAUDE;VILLEVAUDE;48.9117801079,2.66224807334
78003;ABLIS;78660;;ABLIS;ABLIS;48.5283257707,1.85096499421
78005;ACHERES;78260;;ACHERES;ACHERES;48.9717990892,2.09003871824
78009;ALLAINVILLE;78660;;ALLAINVILLE AUX BOIS;ALLAINVILLE AUX BOIS;48.4678049422,1.90248656235
78013;ANDELU;78770;;ANDELU;ANDELU;48.8882282833,1.81107773324
78029;AUBERGENVILLE;78410;;AUBERGENVILLE;AUBERGENVILLE;48.9626916321,1.84870251915
78043;BAILLY;78870;;BAILLY;BAILLY;48.8366896896,2.08067809572
78050;BAZOCHES SUR GUYONNE;78490;;BAZOCHES SUR GUYONNE;BAZOCHES SUR GUYONNE;48.7738475764,1.85242453244
78068;BLARU;78270;;BLARU;BLARU;49.0407915695,1.48063662849
78071;BOINVILLE LE GAILLARD;78660;;BOINVILLE LE GAILLARD;BOINVILLE LE GAILLARD;48.4958030642,1.87115102424
78089;BONNIERES SUR SEINE;78270;;BONNIERES SUR SEINE;BONNIERES SUR SEINE;49.0200145553,1.57058771832
78120;BULLION;78830;;BULLION;BULLION;48.6245810321,1.98307952001
78125;LA CELLE LES BORDES;78720;;LA CELLE LES BORDES;LA CELLE LES BORDES;48.6416446846,1.94488436228
78143;CHATEAUFORT;78117;;CHATEAUFORT;CHATEAUFORT;48.7390044414,2.09509831044
78146;CHATOU;78400;;CHATOU;CHATOU;48.8965574645,2.15393458329
78171;CONDE SUR VESGRE;78113;;CONDE SUR VESGRE;CONDE SUR VESGRE;48.7324954071,1.67372721841
78172;CONFLANS STE HONORINE;78700;;CONFLANS STE HONORINE;CONFLANS STE HONORINE;49.0001007823,2.0990719052
78194;DANNEMARIE;78550;;DANNEMARIE;DANNEMARIE;48.7639707435,1.60896965722
78196;DAVRON;78810;;DAVRON;DAVRON;48.8636419011,1.94749093682
78231;FAVRIEUX;78200;;FAVRIEUX;FAVRIEUX;48.9448446994,1.64166996008
78233;FEUCHEROLLES;78810;;FEUCHEROLLES;FEUCHEROLLES;48.8800880696,1.97983777956
78234;FLACOURT;78200;;FLACOURT;FLACOURT;48.9323338229,1.64260422917
78239;FOLLAINVILLE DENNEMONT;78520;;FOLLAINVILLE DENNEMONT;FOLLAINVILLE DENNEMONT;49.0229954846,1.70861078904
78278;GOUPILLIERES;78770;;GOUPILLIERES;GOUPILLIERES;48.8811163086,1.76679868988
78297;GUYANCOURT;78280;;GUYANCOURT;GUYANCOURT;48.7730783892,2.07605207737
78305;HERBEVILLE;78580;;HERBEVILLE;HERBEVILLE;48.9026044293,1.89020414118
78311;HOUILLES;78800;;HOUILLES;HOUILLES;48.9265781359,2.1874640255
78314;ISSOU;78440;;ISSOU;ISSOU;48.9869955946,1.7891449839
78320;NOTRE DAME DE LA MER;78270;PORT VILLEZ;NOTRE DAME DE LA MER;NOTRE DAME DE LA MER;49.0353541387,1.53724970145
78322;JOUY EN JOSAS;78350;;JOUY EN JOSAS;JOUY EN JOSAS;48.7661635434,2.16266396041
78366;MAREIL LE GUYON;78490;;MAREIL LE GUYON;MAREIL LE GUYON;48.7910883719,1.85148876174
78372;MARLY LE ROI;78160;;MARLY LE ROI;MARLY LE ROI;48.865007453,2.09125004298
78382;MAURECOURT;78780;;MAURECOURT;MAURECOURT;48.998753885,2.05297771853
78396;LE MESNIL LE ROI;78600;CARRIERES SOUS BOIS;LE MESNIL LE ROI;LE MESNIL LE ROI;48.9257999518,2.1221732386
78402;MEZIERES SUR SEINE;78970;;MEZIERES SUR SEINE;MEZIERES SUR SEINE;48.953428636,1.78287413415
78403;MEZY SUR SEINE;78250;;MEZY SUR SEINE;MEZY SUR SEINE;49.0032908553,1.86919580679
78415;MONTAINVILLE;78124;;MONTAINVILLE;MONTAINVILLE;48.8802024049,1.85246452448
78442;NEAUPHLE LE CHATEAU;78640;;NEAUPHLE LE CHATEAU;NEAUPHLE LE CHATEAU;48.8130997421,1.90470412718
78481;LE PECQ;78230;;LE PECQ;LE PECQ;48.8936170481,2.10503635898
78486;LE PERRAY EN YVELINES;78610;;LE PERRAY EN YVELINES;LE PERRAY EN YVELINES;48.6968018136,1.84356131142
78505;PRUNAY LE TEMPLE;78910;;PRUNAY LE TEMPLE;PRUNAY LE TEMPLE;48.8592898143,1.67130114666
78516;RAIZEUX;78125;;RAIZEUX;RAIZEUX;48.6356143673,1.68906925205
78518;RENNEMOULIN;78590;;RENNEMOULIN;RENNEMOULIN;48.8332483875,2.04229462765
78530;ROSAY;78790;;ROSAY;ROSAY;48.9113105941,1.68395914645
78550;ST GERMAIN DE LA GRANGE;78640;;ST GERMAIN DE LA GRANGE;ST GERMAIN DE LA GRANGE;48.8330731847,1.90235458205
78551;ST GERMAIN EN LAYE;78112;FOURQUEUX;ST GERMAIN EN LAYE;ST GERMAIN EN LAYE;48.9407041394,2.09870929375
78564;ST MARTIN DE BRETHENCOURT;78660;;ST MARTIN DE BRETHENCOURT;ST MARTIN DE BRETHENCOURT;48.5148592192,1.91568171795
78575;ST REMY LES CHEVREUSE;78470;;ST REMY LES CHEVREUSE;ST REMY LES CHEVREUSE;48.703873758,2.07898924956
78605;TACOIGNIERES;78910;;TACOIGNIERES;TACOIGNIERES;48.8331353956,1.66523067684
78606;LE TARTRE GAUDRAN;78113;;LE TARTRE GAUDRAN;LE TARTRE GAUDRAN;48.6971387233,1.60366113051
78608;LE TERTRE ST DENIS;78980;;LE TERTRE ST DENIS;LE TERTRE ST DENIS;48.9425366688,1.60840679116
78621;TRAPPES;78190;;TRAPPES;TRAPPES;48.7750019561,1.99344014312
78643;VERNOUILLET;78540;;VERNOUILLET;VERNOUILLET;48.9655697167,1.97530302109
78672;VILLENNES SUR SEINE;78670;;VILLENNES SUR SEINE;VILLENNES SUR SEINE;48.9368195223,1.99586527491
78681;VILLIERS LE MAHIEU;78770;;VILLIERS LE MAHIEU;VILLIERS LE MAHIEU;48.8533372475,1.77379972597
78688;VOISINS LE BRETONNEUX;78960;;VOISINS LE BRETONNEUX;VOISINS LE BRETONNEUX;48.758677648,2.04850691768
79005;AIRVAULT;79600;TESSONNIERE;AIRVAULT;AIRVAULT;46.8329725103,-0.135880248296
79008;AMAILLOUX;79350;;AMAILLOUX;AMAILLOUX;46.7494537565,-0.313467938365
79009;AMURE;79210;;AMURE;AMURE;46.2569032806,-0.608681235963
79013;ARGENTONNAY;79150;LE BREUIL SOUS ARGENTON;ARGENTONNAY;ARGENTONNAY;46.9784261272,-0.468875242934
79014;LORETZ D ARGENTON;79290;BAGNEUX;LORETZ D ARGENTON;LORETZ D ARGENTON;47.0529717735,-0.251510808352
79014;LORETZ D ARGENTON;79290;BOUILLE LORETZ;LORETZ D ARGENTON;LORETZ D ARGENTON;47.0529717735,-0.251510808352
79023;AVON;79800;;AVON;AVON;46.3723048467,0.00235793629943
79042;BOUGON;79800;;BOUGON;BOUGON;46.3681223609,-0.058422640934
79046;LE BOURDET;79210;;LE BOURDET;LE BOURDET;46.238410731,-0.635204990837
79049;BRESSUIRE;79300;;BRESSUIRE;BRESSUIRE;46.8545755683,-0.479375922286
79058;BRULAIN;79230;;BRULAIN;BRULAIN;46.2053327297,-0.314279915986
79061;CELLES SUR BELLE;79370;;CELLES SUR BELLE;CELLES SUR BELLE;46.2405369288,-0.218181064771
79063;VAL EN VIGNES;79290;BOUILLE ST PAUL;VAL EN VIGNES;VAL EN VIGNES;47.0601100117,-0.36392979915
79069;CHANTELOUP;79320;;CHANTELOUP;CHANTELOUP;46.7625455282,-0.505290757688
79071;LA CHAPELLE BERTRAND;79200;;LA CHAPELLE BERTRAND;LA CHAPELLE BERTRAND;46.6181522688,-0.191159883501
79077;BEUGNON THIREUIL;79160;LA CHAPELLE THIREUIL;BEUGNON THIREUIL;BEUGNON THIREUIL;46.5528411704,-0.552963332142
79078;PLAINE D ARGENSON;79360;BOISSEROLLES;PLAINE D ARGENSON;PLAINE D ARGENSON;46.1506834964,-0.48413782937
79079;MAULEON;79700;LA CHAPELLE LARGEAU;MAULEON;MAULEON;46.946804716,-0.747142973233
79081;CHAURAY;79180;;CHAURAY;CHAURAY;46.3517313978,-0.380481716309
79083;CHEF BOUTONNE;79110;TILLOU;CHEF BOUTONNE;CHEF BOUTONNE;46.1151550061,-0.081086313145
79084;CHENAY;79120;;CHENAY;CHENAY;46.3306772083,-0.0114425772663
79089;LE CHILLOU;79600;;LE CHILLOU;LE CHILLOU;46.7695842244,-0.12153287828
79090;CHIZE;79170;;CHIZE;CHIZE;46.1111767305,-0.356732574606
79100;COULON;79510;;COULON;COULON;46.3372530309,-0.58411752533
79102;COULONGES THOUARSAIS;79330;;COULONGES THOUARSAIS;COULONGES THOUARSAIS;46.9231412518,-0.332982472624
79104;COURS;79220;;COURS;COURS;46.5023506712,-0.415189139601
79105;LES CHATELIERS;79340;CHANTECORPS;LES CHATELIERS;LES CHATELIERS;46.4989423539,-0.107332373635
79105;LES CHATELIERS;79340;COUTIERES;LES CHATELIERS;LES CHATELIERS;46.4989423539,-0.107332373635
79106;COUTURE D ARGENSON;79110;;COUTURE D ARGENSON;COUTURE D ARGENSON;45.9956854391,-0.0844691973496
79109;ECHIRE;79410;;ECHIRE;ECHIRE;46.3946292281,-0.426727106349
79119;FENIOUX;79160;;FENIOUX;FENIOUX;46.540724799,-0.494170726123
79123;LA FORET SUR SEVRE;79380;LA RONDE;LA FORET SUR SEVRE;LA FORET SUR SEVRE;46.7587446345,-0.648000879918
79123;LA FORET SUR SEVRE;79380;MONTIGNY;LA FORET SUR SEVRE;LA FORET SUR SEVRE;46.7587446345,-0.648000879918
79129;FRESSINES;79370;;FRESSINES;FRESSINES;46.3248806803,-0.299910960177
79130;FRONTENAY ROHAN ROHAN;79270;;FRONTENAY ROHAN ROHAN;FRONTENAY ROHAN ROHAN;46.2557084922,-0.540123397468
79133;GERMOND ROUVRE;79220;;GERMOND ROUVRE;GERMOND ROUVRE;46.450571365,-0.418072751644
79135;GOURGE;79200;;GOURGE;GOURGE;46.7252168311,-0.184292127866
79140;VALDELAUME;79110;ARDILLEUX;VALDELAUME;VALDELAUME;46.0832090401,-0.000696246203395
79141;IRAIS;79600;;IRAIS;IRAIS;46.8755153904,-0.0957786406163
79164;MAISONNAY;79500;;MAISONNAY;MAISONNAY;46.1853348729,-0.0509301728856
79166;MARIGNY;79360;;MARIGNY;MARIGNY;46.1947992339,-0.416618786711
79174;MELLE;79500;L ENCLAVE DE LA MARTINIERE;MELLE;MELLE;46.2309583731,-0.147888712984
79174;MELLE;79500;MAZIERES SUR BERONNE;MELLE;MELLE;46.2309583731,-0.147888712984
79174;MELLE;79500;PAIZAY LE TORT;MELLE;MELLE;46.2309583731,-0.147888712984
79185;AIGONDIGNE;79370;MOUGON;AIGONDIGNE;AIGONDIGNE;46.2907364441,-0.296041998938
79191;NIORT;79000;ST LIGUAIRE;NIORT;NIORT;46.328260242,-0.465353019369
79196;PLAINE ET VALLEES;79100;OIRON;PLAINE ET VALLEES;PLAINE ET VALLEES;46.9369329202,-0.0842351282064
79196;PLAINE ET VALLEES;79100;TAIZE MAULAIS;PLAINE ET VALLEES;PLAINE ET VALLEES;46.9369329202,-0.0842351282064
79203;PAS DE JEU;79100;;PAS DE JEU;PAS DE JEU;46.9791242431,-0.062634350018
79204;PERIGNE;79170;;PERIGNE;PERIGNE;46.1857674388,-0.245561860776
79208;LA PEYRATTE;79200;;LA PEYRATTE;LA PEYRATTE;46.664567255,-0.158712807616
79215;POUGNE HERISSON;79130;;POUGNE HERISSON;POUGNE HERISSON;46.660301587,-0.413918277159
79217;PRAILLES LA COUARDE;79370;PRAILLES;PRAILLES LA COUARDE;PRAILLES LA COUARDE;46.3204184079,-0.202251534086
79217;PRAILLES LA COUARDE;79800;LA COUARDE;PRAILLES LA COUARDE;PRAILLES LA COUARDE;46.3204184079,-0.202251534086
79218;PRESSIGNY;79390;;PRESSIGNY;PRESSIGNY;46.7517058478,-0.0845157139309
79231;ROMANS;79260;;ROMANS;ROMANS;46.3564424718,-0.228510254531
79235;ST AMAND SUR SEVRE;79700;;ST AMAND SUR SEVRE;ST AMAND SUR SEVRE;46.8794926355,-0.782455017663
79236;ST ANDRE SUR SEVRE;79380;;ST ANDRE SUR SEVRE;ST ANDRE SUR SEVRE;46.7779589756,-0.699311994263
79239;ST AUBIN LE CLOUD;79450;;ST AUBIN LE CLOUD;ST AUBIN LE CLOUD;46.6572663301,-0.342791988653
79241;ST CHRISTOPHE SUR ROC;79220;;ST CHRISTOPHE SUR ROC;ST CHRISTOPHE SUR ROC;46.4536311451,-0.35987590684
79244;ST CYR LA LANDE;79100;;ST CYR LA LANDE;ST CYR LA LANDE;47.0506321675,-0.150283399563
79253;ST GEORGES DE NOISNE;79400;;ST GEORGES DE NOISNE;ST GEORGES DE NOISNE;46.4804515489,-0.242191937779
79268;ST LOUP LAMAIRE;79600;LAMAIRE;ST LOUP LAMAIRE;ST LOUP LAMAIRE;46.77039082,-0.157079150205
79269;ST MAIXENT DE BEUGNE;79160;;ST MAIXENT DE BEUGNE;ST MAIXENT DE BEUGNE;46.5147236196,-0.613320337812
79278;ST MARTIN DU FOUILLOUX;79420;;ST MARTIN DU FOUILLOUX;ST MARTIN DU FOUILLOUX;46.5925831338,-0.12664543987
79285;ST PARDOUX SOUTIERS;79310;ST PARDOUX;ST PARDOUX SOUTIERS;ST PARDOUX SOUTIERS;46.5770616007,-0.31674359278
79295;ST ROMANS LES MELLE;79500;;ST ROMANS LES MELLE;ST ROMANS LES MELLE;46.2066461108,-0.196334503286
79297;STE SOLINE;79120;;STE SOLINE;STE SOLINE;46.2515989193,0.0479672855851
79298;ST SYMPHORIEN;79270;;ST SYMPHORIEN;ST SYMPHORIEN;46.2674034004,-0.479082156946
79306;SAURAIS;79200;;SAURAIS;SAURAIS;46.6235561265,-0.135209285166
79307;SAUZE VAUSSAIS;79190;;SAUZE VAUSSAIS;SAUZE VAUSSAIS;46.1223913244,0.111211623906
79310;SECONDIGNE SUR BELLE;79170;;SECONDIGNE SUR BELLE;SECONDIGNE SUR BELLE;46.1625149847,-0.314175852363
79320;SURIN;79220;;SURIN;SURIN;46.4686584041,-0.46087902331
79329;THOUARS;79100;MAUZE THOUARSAIS;THOUARS;THOUARS;46.9828628407,-0.199581467021
79329;THOUARS;79100;RIGNE;THOUARS;THOUARS;46.9828628407,-0.199581467021
79338;VANZAY;79120;;VANZAY;VANZAY;46.2310672583,0.110650290356
79346;LE VERT;79170;;LE VERT;LE VERT;46.1044348487,-0.398782793634
79348;VILLEFOLLET;79170;;VILLEFOLLET;VILLEFOLLET;46.1201543813,-0.273287814164
80001;ABBEVILLE;80100;;ABBEVILLE;ABBEVILLE;50.1083582944,1.83209170207
80002;ABLAINCOURT PRESSOIR;80320;;ABLAINCOURT PRESSOIR;ABLAINCOURT PRESSOIR;49.8413195623,2.82481058921
